2025/11/22 03:27:11.646, 0
2025/11/22 03:27:11.754, 0
2025/11/22 03:27:11.856, 0
2025/11/22 03:27:11.959, 0
2025/11/22 03:27:12.061, 0
2025/11/22 03:27:12.164, 0
2025/11/22 03:27:12.266, 0
2025/11/22 03:27:12.369, 0
2025/11/22 03:27:12.471, 0
2025/11/22 03:27:12.574, 0
2025/11/22 03:27:12.676, 0
2025/11/22 03:27:12.779, 0
2025/11/22 03:27:12.881, 0
2025/11/22 03:27:12.984, 0
2025/11/22 03:27:13.086, 0
2025/11/22 03:27:13.188, 0
2025/11/22 03:27:13.291, 0
2025/11/22 03:27:13.393, 0
2025/11/22 03:27:13.496, 0
2025/11/22 03:27:13.598, 0
2025/11/22 03:27:13.701, 3
2025/11/22 03:27:13.804, 0
2025/11/22 03:27:13.906, 3
2025/11/22 03:27:14.009, 0
2025/11/22 03:27:14.111, 1
2025/11/22 03:27:14.214, 0
2025/11/22 03:27:14.316, 0
2025/11/22 03:27:14.419, 0
2025/11/22 03:27:14.521, 0
2025/11/22 03:27:14.624, 0
2025/11/22 03:27:14.727, 0
2025/11/22 03:27:14.829, 0
2025/11/22 03:27:14.932, 0
2025/11/22 03:27:15.034, 0
2025/11/22 03:27:15.137, 0
2025/11/22 03:27:15.241, 0
2025/11/22 03:27:15.344, 0
2025/11/22 03:27:15.446, 0
2025/11/22 03:27:15.549, 0
2025/11/22 03:27:15.651, 0
2025/11/22 03:27:15.754, 0
2025/11/22 03:27:15.857, 0
2025/11/22 03:27:15.960, 0
2025/11/22 03:27:16.062, 0
2025/11/22 03:27:16.165, 0
2025/11/22 03:27:16.268, 0
2025/11/22 03:27:16.370, 0
2025/11/22 03:27:16.472, 0
2025/11/22 03:27:16.575, 0
2025/11/22 03:27:16.677, 0
2025/11/22 03:27:16.780, 0
2025/11/22 03:27:16.883, 0
2025/11/22 03:27:16.985, 0
2025/11/22 03:27:17.089, 0
2025/11/22 03:27:17.193, 0
2025/11/22 03:27:17.296, 0
2025/11/22 03:27:17.398, 0
2025/11/22 03:27:17.501, 0
2025/11/22 03:27:17.605, 0
2025/11/22 03:27:17.707, 0
2025/11/22 03:27:17.810, 0
2025/11/22 03:27:17.912, 0
2025/11/22 03:27:18.015, 0
2025/11/22 03:27:18.117, 0
2025/11/22 03:27:18.221, 0
2025/11/22 03:27:18.323, 0
2025/11/22 03:27:18.426, 0
2025/11/22 03:27:18.571, 1
2025/11/22 03:27:18.672, 0
2025/11/22 03:27:18.773, 0
2025/11/22 03:27:18.874, 0
2025/11/22 03:27:18.975, 0
2025/11/22 03:27:19.076, 0
2025/11/22 03:27:19.177, 0
2025/11/22 03:27:19.278, 0
2025/11/22 03:27:19.379, 0
2025/11/22 03:27:19.480, 11
2025/11/22 03:27:19.581, 16
2025/11/22 03:27:19.683, 18
2025/11/22 03:27:19.789, 9
2025/11/22 03:27:19.893, 24
2025/11/22 03:27:19.996, 10
2025/11/22 03:27:20.097, 7
2025/11/22 03:27:20.198, 5
2025/11/22 03:27:20.299, 5
2025/11/22 03:27:20.400, 5
2025/11/22 03:27:20.501, 3
2025/11/22 03:27:20.602, 1
2025/11/22 03:27:20.703, 4
2025/11/22 03:27:20.804, 1
2025/11/22 03:27:20.905, 5
2025/11/22 03:27:21.006, 2
2025/11/22 03:27:21.107, 2
2025/11/22 03:27:21.208, 2
2025/11/22 03:27:21.309, 3
2025/11/22 03:27:21.411, 3
2025/11/22 03:27:21.512, 2
2025/11/22 03:27:21.613, 6
2025/11/22 03:27:21.714, 4
2025/11/22 03:27:21.815, 3
2025/11/22 03:27:21.916, 3
2025/11/22 03:27:22.017, 2
2025/11/22 03:27:22.118, 4
2025/11/22 03:27:22.219, 3
2025/11/22 03:27:22.321, 3
2025/11/22 03:27:22.422, 2
2025/11/22 03:27:22.523, 5
2025/11/22 03:27:22.625, 3
2025/11/22 03:27:22.726, 98
2025/11/22 03:27:22.827, 0
2025/11/22 03:27:22.928, 0
2025/11/22 03:27:23.029, 0
2025/11/22 03:27:23.130, 0
2025/11/22 03:27:23.231, 0
2025/11/22 03:27:23.332, 1
2025/11/22 03:27:23.433, 27
2025/11/22 03:27:23.534, 97
2025/11/22 03:27:23.635, 4
2025/11/22 03:27:23.736, 98
2025/11/22 03:27:23.837, 98
2025/11/22 03:27:23.939, 98
2025/11/22 03:27:24.040, 98
2025/11/22 03:27:24.141, 97
2025/11/22 03:27:24.243, 93
2025/11/22 03:27:24.344, 91
2025/11/22 03:27:24.445, 89
2025/11/22 03:27:24.547, 90
2025/11/22 03:27:24.649, 90
2025/11/22 03:27:24.750, 97
2025/11/22 03:27:24.851, 97
2025/11/22 03:27:24.952, 98
2025/11/22 03:27:25.054, 98
2025/11/22 03:27:25.155, 97
2025/11/22 03:27:25.256, 97
2025/11/22 03:27:25.357, 97
2025/11/22 03:27:25.459, 97
2025/11/22 03:27:25.560, 96
2025/11/22 03:27:25.661, 93
2025/11/22 03:27:25.762, 90
2025/11/22 03:27:25.864, 89
2025/11/22 03:27:25.965, 86
2025/11/22 03:27:26.069, 95
2025/11/22 03:27:26.170, 97
2025/11/22 03:27:26.271, 98
2025/11/22 03:27:26.373, 97
2025/11/22 03:27:26.474, 97
2025/11/22 03:27:26.575, 98
2025/11/22 03:27:26.677, 98
2025/11/22 03:27:26.778, 97
2025/11/22 03:27:26.879, 93
2025/11/22 03:27:26.981, 89
2025/11/22 03:27:27.082, 83
2025/11/22 03:27:27.186, 98
2025/11/22 03:27:27.287, 98
2025/11/22 03:27:27.388, 98
2025/11/22 03:27:27.490, 98
2025/11/22 03:27:27.591, 97
2025/11/22 03:27:27.692, 97
2025/11/22 03:27:27.794, 98
2025/11/22 03:27:27.895, 98
2025/11/22 03:27:27.996, 96
2025/11/22 03:27:28.098, 97
2025/11/22 03:27:28.199, 91
2025/11/22 03:27:28.300, 83
2025/11/22 03:27:28.402, 97
2025/11/22 03:27:28.503, 98
2025/11/22 03:27:28.604, 98
2025/11/22 03:27:28.706, 97
2025/11/22 03:27:28.807, 97
2025/11/22 03:27:28.908, 98
2025/11/22 03:27:29.009, 97
2025/11/22 03:27:29.111, 97
2025/11/22 03:27:29.212, 98
2025/11/22 03:27:29.314, 98
2025/11/22 03:27:29.415, 97
2025/11/22 03:27:29.516, 97
2025/11/22 03:27:29.618, 97
2025/11/22 03:27:29.719, 97
2025/11/22 03:27:29.821, 92
2025/11/22 03:27:29.922, 90
2025/11/22 03:27:30.023, 86
2025/11/22 03:27:30.127, 97
2025/11/22 03:27:30.228, 97
2025/11/22 03:27:30.329, 97
2025/11/22 03:27:30.431, 97
2025/11/22 03:27:30.532, 97
2025/11/22 03:27:30.633, 98
2025/11/22 03:27:30.735, 98
2025/11/22 03:27:30.836, 98
2025/11/22 03:27:30.938, 97
2025/11/22 03:27:31.039, 97
2025/11/22 03:27:31.140, 94
2025/11/22 03:27:31.242, 93
2025/11/22 03:27:31.343, 88
2025/11/22 03:27:31.444, 80
2025/11/22 03:27:31.548, 97
2025/11/22 03:27:31.649, 98
2025/11/22 03:27:31.751, 98
2025/11/22 03:27:31.852, 98
2025/11/22 03:27:31.954, 98
2025/11/22 03:27:32.055, 98
2025/11/22 03:27:32.157, 97
2025/11/22 03:27:32.258, 98
2025/11/22 03:27:32.360, 98
2025/11/22 03:27:32.461, 94
2025/11/22 03:27:32.562, 90
2025/11/22 03:27:32.664, 85
2025/11/22 03:27:32.766, 84
2025/11/22 03:27:32.869, 88
2025/11/22 03:27:32.971, 93
2025/11/22 03:27:33.072, 85
2025/11/22 03:27:33.174, 86
2025/11/22 03:27:33.276, 85
2025/11/22 03:27:33.378, 78
2025/11/22 03:27:33.481, 91
2025/11/22 03:27:33.583, 87
2025/11/22 03:27:33.684, 84
2025/11/22 03:27:33.788, 84
2025/11/22 03:27:33.890, 82
2025/11/22 03:27:33.994, 98
2025/11/22 03:27:34.095, 98
2025/11/22 03:27:34.196, 94
2025/11/22 03:27:34.298, 87
2025/11/22 03:27:34.400, 98
2025/11/22 03:27:34.501, 98
2025/11/22 03:27:34.603, 97
2025/11/22 03:27:34.705, 98
2025/11/22 03:27:34.806, 97
2025/11/22 03:27:34.907, 97
2025/11/22 03:27:35.009, 98
2025/11/22 03:27:35.110, 98
2025/11/22 03:27:35.211, 97
2025/11/22 03:27:35.313, 97
2025/11/22 03:27:35.414, 97
2025/11/22 03:27:35.515, 98
2025/11/22 03:27:35.617, 98
2025/11/22 03:27:35.718, 97
2025/11/22 03:27:35.820, 98
2025/11/22 03:27:35.922, 98
2025/11/22 03:27:36.023, 98
2025/11/22 03:27:36.124, 98
