wall_time_s,iter,iter_ms
1764378999.081351,494,36.539520
1764378999.122805,495,35.994270
1764378999.164773,496,36.502174
1764378999.206480,497,36.217537
1764378999.248428,498,36.351681
1764378999.290071,499,36.175552
1764378999.331526,500,36.039490
1764378999.373764,501,36.203262
1764378999.415115,502,36.060863
1764378999.456481,503,35.867359
1764378999.497610,504,36.028927
1764378999.538333,505,35.702209
1764378999.579674,506,36.182720
1764378999.621039,507,36.057152
1764378999.662633,508,36.182655
1764378999.704237,509,36.116161
1764378999.745519,510,36.031200
1764378999.787648,511,35.877953
1764378999.829465,512,36.292290
1764378999.870865,513,35.951298
1764378999.912564,514,36.220608
1764378999.953562,515,35.622528
1764378999.995076,516,36.134590
1764379000.036465,517,35.957439
1764379000.077894,518,35.932991
1764379000.119149,519,35.850113
1764379000.161747,520,37.136993
1764379000.203904,521,35.990143
1764379000.245305,522,36.103905
1764379000.286341,523,35.720833
1764379000.327417,524,35.718849
1764379000.368513,525,35.574463
1764379000.410218,526,36.085442
1764379000.451543,527,35.937984
1764379000.492850,528,35.954369
1764379000.534112,529,35.799648
1764379000.575127,530,35.593025
1764379000.617387,531,36.033375
1764379000.658409,532,35.577538
1764379000.699688,533,35.630848
1764379000.741076,534,35.885792
1764379000.781962,535,35.381058
1764379000.823151,536,35.768002
1764379000.864158,537,35.524288
1764379000.905302,538,35.851807
1764379000.945755,539,35.157726
1764379000.986641,540,35.447487
1764379001.028237,541,35.245728
1764379001.069191,542,35.611198
1764379001.110090,543,35.432159
1764379001.151372,544,35.776066
1764379001.191743,545,35.061344
1764379001.232929,546,35.658432
1764379001.273584,547,35.361759
1764379001.314661,548,35.491550
1764379001.355541,549,35.483330
1764379001.396342,550,35.488449
1764379001.437819,551,35.338112
1764379001.478630,552,35.508926
1764379001.519181,553,35.060577
1764379001.560112,554,35.440319
1764379001.600515,555,35.057343
1764379001.641236,556,35.242687
1764379001.681889,557,35.104191
1764379001.722417,558,35.093185
1764379001.762984,559,35.068607
1764379001.803468,560,35.176033
1764379001.844419,561,34.887745
1764379001.884856,562,35.151550
1764379001.925298,563,34.873886
1764379001.965847,564,35.366592
1764379002.005769,565,35.026272
1764379002.046215,566,35.229378
1764379002.086670,567,34.946751
1764379002.127155,568,35.058334
1764379002.167545,569,35.054302
1764379002.208214,570,35.351231
1764379002.250843,571,36.350178
1764379002.291745,572,35.380928
1764379002.331991,573,34.664959
1764379002.372606,574,35.427361
1764379002.412262,575,34.864834
1764379002.452278,576,34.869953
1764379002.492735,577,34.945728
1764379002.533196,578,35.431103
1764379002.573059,579,35.115681
1764379002.613132,580,35.088127
1764379002.654207,581,34.877537
1764379002.694846,582,35.295937
1764379002.735056,583,34.885311
1764379002.775776,584,35.263138
1764379002.815625,585,34.791103
1764379002.855692,586,34.837151
1764379002.896026,587,34.845409
1764379002.936316,588,34.943680
1764379002.976265,589,34.523842
1764379003.016881,590,35.060577
1764379003.057594,591,34.545311
1764379003.097884,592,34.826271
1764379003.137522,593,34.342625
1764379003.177582,594,34.756287
1764379003.217191,595,34.665154
1764379003.257336,596,35.111809
1764379003.297299,597,34.437824
1764379003.337463,598,34.733471
1764379003.377092,599,34.323551
1764379003.452493,600,70.086334
1764379003.492909,601,34.338623
1764379003.532920,602,34.678368
1764379003.572470,603,34.233856
1764379003.612471,604,34.634434
1764379003.651712,605,34.219711
1764379003.691470,606,34.550430
1764379003.731028,607,34.216736
1764379003.771078,608,34.658367
1764379003.810592,609,34.155201
1764379003.850492,610,34.576065
1764379003.890494,611,34.212543
1764379003.931117,612,35.335903
1764379003.970859,613,34.402977
1764379004.011104,614,34.902687
1764379004.050824,615,34.343552
1764379004.091136,616,34.920128
1764379004.130526,617,34.295425
1764379004.170404,618,34.755264
1764379004.210076,619,34.341568
1764379004.252216,620,36.813377
1764379004.292314,621,34.273983
1764379004.332062,622,34.579136
1764379004.371315,623,34.162624
1764379004.410987,624,34.547394
1764379004.450620,625,34.224770
1764379004.490337,626,34.604736
1764379004.529571,627,34.157440
1764379004.569515,628,34.579391
1764379004.609329,629,34.657471
1764379004.648903,630,34.458241
1764379004.689024,631,34.307938
1764379004.728653,632,34.486305
1764379004.768119,633,34.067135
1764379004.807655,634,34.413216
1764379004.846671,635,34.030273
1764379004.885767,636,34.288158
1764379004.924629,637,33.907425
1764379004.964281,638,34.360992
1764379005.003786,639,34.036350
1764379005.043536,640,34.325184
1764379005.083704,641,33.951393
1764379005.123216,642,34.350784
1764379005.162384,643,34.053825
1764379005.201977,644,34.222782
1764379005.241402,645,34.051071
1764379005.281278,646,34.283134
1764379005.320702,647,34.034367
1764379005.360373,648,34.274754
1764379005.399692,649,33.932926
1764379005.439417,650,34.229889
1764379005.479414,651,33.829567
1764379005.519158,652,34.162304
1764379005.558430,653,33.860287
1764379005.598239,654,34.196831
1764379005.637092,655,33.743519
1764379005.676327,656,34.015873
1764379005.715487,657,33.773151
1764379005.755026,658,34.122433
1764379005.794352,659,33.735359
1764379005.833905,660,34.169567
1764379005.873711,661,33.720768
1764379005.913161,662,34.050690
1764379005.952376,663,33.710464
1764379005.991761,664,33.960609
1764379006.030931,665,33.694527
1764379006.070384,666,34.058945
1764379006.109402,667,33.611458
1764379006.148860,668,33.887936
1764379006.188105,669,33.716320
1764379006.229034,670,35.518177
1764379006.268938,671,33.764065
1764379006.308341,672,33.837727
1764379006.347508,673,33.653343
1764379006.386872,674,33.918560
1764379006.425884,675,33.588898
1764379006.465275,676,33.975937
1764379006.504347,677,33.616863
1764379006.543694,678,33.905342
1764379006.582938,679,33.797665
1764379006.622067,680,33.743553
1764379006.661866,681,33.520321
1764379006.701249,682,33.847328
1764379006.740137,683,33.475266
1764379006.779419,684,33.786560
1764379006.818300,685,33.461952
1764379006.857546,686,33.700928
1764379006.896523,687,33.522911
1764379006.935633,688,33.722050
1764379006.974505,689,33.434464
1764379007.013485,690,33.599167
1764379007.053178,691,33.379967
1764379007.092368,692,33.630783
1764379007.131136,693,33.368767
1764379007.170246,694,33.691360
1764379007.208985,695,33.329857
1764379007.248235,696,33.644257
1764379007.287085,697,33.372799
1764379007.326177,698,33.645248
1764379007.364863,699,33.302208
1764379007.403855,700,33.577599
1764379007.443399,701,33.382080
1764379007.482599,702,33.625793
1764379007.521209,703,33.266369
1764379007.559806,704,33.469185
1764379007.597861,705,33.131294
1764379007.636424,706,33.428127
1764379007.675096,707,33.247936
1764379007.714044,708,33.514111
1764379007.752606,709,33.178303
1764379007.791518,710,33.417919
1764379007.830951,711,33.225441
1764379007.869954,712,33.524448
1764379007.908503,713,33.179329
1764379007.947363,714,33.470142
1764379007.985766,715,33.112766
1764379008.024314,716,33.300159
1764379008.062977,717,33.231392
1764379008.101850,718,33.427071
1764379008.140447,719,33.205982
1764379008.179191,720,33.327808
1764379008.220203,721,34.801662
1764379008.259153,722,33.520321
1764379008.297729,723,33.119873
1764379008.336322,724,33.340767
1764379008.374327,725,33.078785
1764379008.412659,726,33.256096
1764379008.451241,727,33.173119
1764379008.490009,728,33.329792
1764379008.528551,729,33.017536
1764379008.567466,730,33.406433
1764379008.606947,731,33.310207
1764379008.645858,732,33.440353
1764379008.684227,733,32.982719
1764379008.723011,734,33.306305
1764379008.761481,735,33.118847
1764379008.799894,736,33.284737
1764379008.838401,737,33.068642
1764379008.877111,738,33.290913
1764379008.915239,739,32.883938
1764379008.953418,740,33.303391
1764379008.992223,741,32.976578
1764379009.030934,742,33.341057
1764379009.069441,743,33.046207
1764379009.108233,744,33.246559
1764379009.146793,745,33.025665
1764379009.185472,746,33.230465
1764379009.224027,747,33.109695
1764379009.262798,748,33.338047
1764379009.301293,749,32.926113
1764379009.340060,750,33.195713
1764379009.379215,751,33.044098
1764379009.417947,752,33.280735
1764379009.456314,753,32.936737
1764379009.494675,754,33.142368
1764379009.532604,755,32.873055
1764379009.570745,756,32.999104
1764379009.609071,757,32.912991
1764379009.647646,758,33.113792
1764379009.686039,759,32.891968
1764379009.724663,760,33.198143
1764379009.763757,761,32.968384
1764379009.802351,762,33.145535
1764379009.840636,763,32.815807
1764379009.879368,764,33.185471
1764379009.917276,765,32.742146
1764379009.955519,766,32.962273
1764379009.993725,767,32.772766
1764379010.032111,768,32.984768
1764379010.070492,769,32.891041
1764379010.108930,770,33.003136
1764379010.148024,771,32.823936
1764379010.186440,772,33.004192
1764379010.226135,773,34.287392
1764379010.264531,774,33.031200
1764379010.302010,775,32.626369
1764379010.340076,776,32.810081
1764379010.378191,777,32.683712
1764379010.416545,778,32.900543
1764379010.454688,779,32.757378
1764379010.493152,780,32.927551
1764379010.532378,781,32.905216
1764379010.570508,782,32.935585
1764379010.608889,783,32.962238
1764379010.647156,784,32.871040
1764379010.685385,785,32.765598
1764379010.723754,786,32.825985
1764379010.762004,787,32.744736
1764379010.800264,788,32.807552
1764379010.838332,789,32.662209
1764379010.876270,790,32.808674
1764379010.914769,791,32.452831
1764379010.953188,792,32.974014
1764379010.991215,793,32.564991
1764379011.029474,794,32.815742
1764379011.067122,795,32.519745
1764379011.105045,796,32.793282
1764379011.143099,797,32.637505
1764379011.181548,798,32.813568
1764379011.219462,799,32.496258
1764379011.291819,800,66.872002
1764379011.330684,801,32.544415
1764379011.369004,802,32.894047
1764379011.406992,803,32.521984
1764379011.445271,804,32.802498
1764379011.482914,805,32.501152
1764379011.520801,806,32.752319
1764379011.558803,807,32.554688
1764379011.597164,808,32.782112
1764379011.635026,809,32.419647
1764379011.673119,810,32.661182
1764379011.711695,811,32.469536
1764379011.749792,812,32.646847
1764379011.787645,813,32.433857
1764379011.825439,814,32.596001
1764379011.862728,815,32.420544
1764379011.900358,816,32.519871
1764379011.938395,817,32.508610
1764379011.976437,818,32.602688
1764379012.014000,819,32.441921
1764379012.051726,820,32.484032
1764379012.090153,821,32.283585
1764379012.128307,822,32.735554
1764379012.166151,823,32.407230
1764379012.204141,824,32.550591
1764379012.242006,825,32.362400
1764379012.280145,826,32.556736
1764379012.317869,827,32.285183
1764379012.357825,828,34.386593
1764379012.395628,829,32.367294
1764379012.433688,830,32.574081
1764379012.472210,831,32.392769
1764379012.510090,832,32.473728
1764379012.547863,833,32.351936
1764379012.585551,834,32.516735
1764379012.622561,835,32.161503
1764379012.660148,836,32.316128
1764379012.697997,837,32.435966
1764379012.735988,838,32.524994
1764379012.773688,839,32.277184
1764379012.811738,840,32.507168
1764379012.850076,841,32.232128
1764379012.888096,842,32.615105
1764379012.925764,843,32.245441
1764379012.963580,844,32.408257
1764379013.001375,845,32.292290
1764379013.039456,846,32.586433
1764379013.077188,847,32.281281
1764379013.115140,848,32.402111
1764379013.152642,849,32.090816
1764379013.190474,850,32.401089
1764379013.228984,851,32.157310
1764379013.266807,852,32.409313
1764379013.304607,853,32.336800
1764379013.342417,854,32.374496
1764379013.380046,855,32.182976
1764379013.417854,856,32.331455
1764379013.455506,857,32.213696
1764379013.493220,858,32.288448
1764379013.530869,859,32.072384
1764379013.568655,860,32.305634
1764379013.606741,861,31.988417
1764379013.644555,862,32.385792
1764379013.682092,863,32.116577
1764379013.719811,864,32.289375
1764379013.757520,865,32.233696
1764379013.795268,866,32.302784
1764379013.832712,867,32.006847
1764379013.870607,868,32.364033
1764379013.908067,869,32.052929
1764379013.945785,870,32.289505
1764379013.984127,871,31.995647
1764379014.021412,872,32.156353
1764379014.058231,873,31.955711
1764379014.095267,874,32.065121
1764379014.132459,875,31.869951
1764379014.170124,876,32.203487
1764379014.207514,877,31.975073
1764379014.245038,878,32.070335
1764379014.282615,879,31.930880
1764379014.320270,880,32.219841
1764379014.358326,881,31.945408
1764379014.395972,882,32.226944
1764379014.435228,883,33.795776
1764379014.472927,884,32.225311
1764379014.510303,885,31.939264
1764379014.547962,886,32.193214
1764379014.585377,887,31.984320
1764379014.623093,888,32.145023
1764379014.660572,889,31.965887
1764379014.698336,890,32.251167
1764379014.736232,891,31.996609
1764379014.773452,892,32.048832
1764379014.811024,893,32.156319
1764379014.848704,894,32.062176
1764379014.886141,895,31.979168
1764379014.923861,896,32.092865
1764379014.961320,897,31.976160
1764379014.998807,898,32.047680
1764379015.036362,899,32.063679
1764379015.073932,900,32.159264
1764379015.111988,901,31.887039
1764379015.149536,902,32.053986
1764379015.186957,903,31.911615
1764379015.224346,904,31.964832
1764379015.261827,905,31.975424
1764379015.299356,906,32.109184
1764379015.336678,907,31.886017
1764379015.374330,908,32.110146
1764379015.411376,909,31.619265
1764379015.448897,910,32.102753
1764379015.487062,911,32.035488
1764379015.524679,912,32.019039
1764379015.562071,913,31.938112
1764379015.599646,914,31.954624
1764379015.637031,915,31.930977
1764379015.674579,916,32.095936
1764379015.711882,917,31.889120
1764379015.749464,918,32.116383
1764379015.786628,919,31.774303
1764379015.823824,920,32.042686
1764379015.861413,921,31.742144
1764379015.898772,922,31.946432
1764379015.936120,923,31.892160
1764379015.973241,924,31.939264
1764379016.009753,925,31.667904
1764379016.046625,926,31.762112
1764379016.083929,927,31.688416
1764379016.121197,928,31.820513
1764379016.158345,929,31.744576
1764379016.195723,930,31.977089
1764379016.233589,931,31.737856
