wall_time_s,iter,iter_ms
1764394768.081147,445,61.263329
1764394768.147398,446,60.818111
1764394768.212945,447,60.155582
1764394768.306517,448,88.746880
1764394768.372866,449,60.706432
1764394768.439202,450,60.743103
1764394768.506796,451,61.557568
1764394768.601116,452,88.877731
1764394768.667995,453,60.975937
1764394768.734029,454,60.703938
1764394768.828595,455,89.139999
1764394768.894857,456,60.516960
1764394768.960105,457,60.173889
1764394769.026065,458,60.699360
1764394769.120347,459,88.789696
1764394769.186860,460,60.694176
1764394769.254270,461,61.048416
1764394769.320550,462,60.811775
1764394769.414714,463,88.696541
1764394769.481326,464,60.885696
1764394769.548254,465,61.273026
1764394769.614897,466,60.930271
1764394769.709704,467,89.464066
1764394769.776472,468,61.194592
1764394769.843356,469,61.268673
1764394769.910046,470,60.964512
1764394770.006127,471,89.660675
1764394770.072615,472,61.006847
1764394770.138979,473,60.938946
1764394770.234159,474,89.542465
1764394770.301791,475,61.571777
1764394770.368342,476,60.874912
1764394770.435270,477,61.251202
1764394770.530198,478,89.099747
1764394770.596527,479,60.858398
1764394770.662708,480,60.807743
1764394770.730452,481,61.447582
1764394770.824876,482,88.910622
1764394770.890778,483,60.116928
1764394770.957231,484,60.850815
1764394771.024400,485,61.555393
1764394771.120044,486,89.912544
1764394771.187288,487,61.154591
1764394771.253210,488,60.627617
1764394771.320117,489,61.576927
1764394771.414967,490,89.178688
1764394771.483577,491,61.927105
1764394771.550849,492,61.435104
1764394771.617005,493,60.818527
1764394771.710660,494,88.711838
1764394771.776346,495,60.527264
1764394771.842293,496,60.682400
1764394771.908303,497,60.510338
1764394772.003976,498,90.110275
1764394772.070270,499,60.510078
1764394772.135817,500,59.951199
