wall_time_s,iter,iter_ms
1764373190.540109,267,53.489311
1764373190.599152,268,53.549343
1764373190.657597,269,53.454494
1764373190.716294,270,53.412094
1764373190.775926,271,53.394943
1764373190.834674,272,53.455681
1764373190.893201,273,53.219906
1764373190.951875,274,53.315487
1764373191.010719,275,53.239456
1764373191.069177,276,53.176960
1764373191.127769,277,53.171806
1764373191.186300,278,53.297470
1764373191.245094,279,53.224640
1764373191.303539,280,53.112450
1764373191.362630,281,53.078114
1764373191.420974,282,53.057182
1764373191.479345,283,53.076416
1764373191.537642,284,53.016159
1764373191.595923,285,52.924065
1764373191.654372,286,52.959713
1764373191.712612,287,52.795040
1764373191.770890,288,52.987041
1764373191.829125,289,52.779648
1764373191.887570,290,53.082687
1764373191.946704,291,52.960930
1764373192.004704,292,52.949665
1764373192.062617,293,52.704674
1764373192.120680,294,52.775936
1764373192.178967,295,52.855202
1764373192.237233,296,52.868767
1764373192.295272,297,52.688450
1764373192.353279,298,52.607586
1764373192.411356,299,52.836224
1764373192.469428,300,52.599422
1764373192.527609,301,52.506271
1764373192.585046,302,52.241215
1764373192.642910,303,52.588959
1764373192.700437,304,52.255295
1764373192.759101,305,53.193569
1764373192.816643,306,52.555103
1764373192.874447,307,52.551296
1764373192.931997,308,52.291233
1764373192.989745,309,52.281792
1764373193.047825,310,52.785728
1764373193.106436,311,52.423359
1764373193.164512,312,52.657310
1764373193.222045,313,52.238400
1764373193.279563,314,52.120991
1764373193.337101,315,52.254368
1764373193.394426,316,52.020897
1764373193.451806,317,52.107391
1764373193.509260,318,52.283039
1764373193.566414,319,52.248222
1764373193.623898,320,52.029087
1764373193.682056,321,52.017090
1764373193.739471,322,52.264606
1764373193.796809,323,52.162209
1764373193.854571,324,52.414082
1764373193.911844,325,51.795586
1764373193.969158,326,51.857056
1764373194.026697,327,52.050591
1764373194.084445,328,52.319839
1764373194.141666,329,51.789791
1764373194.198896,330,51.980961
1764373194.256895,331,52.013950
1764373194.313781,332,51.607136
1764373194.370920,333,51.775265
1764373194.428056,334,51.753567
1764373194.485312,335,51.867294
1764373194.542255,336,51.636799
1764373194.599180,337,51.680256
1764373194.656146,338,51.560032
1764373194.713356,339,51.907330
1764373194.770469,340,51.644001
